"","seqnames","start","end","width","strand","Conc","Conc_MSH2","Conc_KO","Fold","p.value","FDR"
"16667","X",56314278,56314778,501,"*",3.34859262546558,3.97323046253733,2.22256727255659,0.978775199170388,0.00372407317218379,0.0381988421053697
"16668","5",111948472,111949436,965,"*",6.49894947722745,6.77656245041262,6.1548735327071,0.442941760355307,0.00372563155885408,0.0382108481983321
"16669","2",224190926,224191426,501,"*",3.40348340160649,2.31459688546938,4.01689804981496,-0.954131751187089,0.00372600654469523,0.0382108481983321
"16670","7",130913264,130913764,501,"*",9.00734101375689,9.20590167238178,8.77702322972418,0.341805880628793,0.00372629093508678,0.0382108481983321
"16671","3",158434365,158434865,501,"*",5.83055866955838,6.16611515151592,5.39251713887552,0.508040125487848,0.00372629755469482,0.0382108481983321
"16672","19",18972534,18973034,501,"*",5.99134769024118,5.60200973141846,6.29763340621839,-0.465931748491742,0.00372653205251519,0.0382108481983321
"16673","1",234062070,234062570,501,"*",5.66815393668115,6.01301114913447,5.2140723473983,0.53044678442334,0.00372658472847595,0.0382108481983321
"16674","9",124954622,124955122,501,"*",5.08262819034442,5.48837928653338,4.51606107160963,0.598051083849771,0.00372769633111549,0.0382176798281294
"16675","4",26015223,26015723,501,"*",5.10166367176759,4.58732858607557,5.48004707797845,-0.55875235345725,0.00372769809622281,0.0382176798281294
"16676","19",14795443,14795943,501,"*",3.89824022714829,2.91810882637488,4.47651858653699,-0.843916323895915,0.00373024665707154,0.0382415152314485
"16677","10",46106545,46107045,501,"*",7.61526027538419,7.85501209039937,7.32756636220464,0.383374457401612,0.00373047623789449,0.0382415756237912
"16678","8",130533280,130533780,501,"*",7.29704275071324,7.55314690041868,6.98544801679372,0.41797850028556,0.00373112404388081,0.0382450898991532
"16679","6",22470991,22471491,501,"*",5.246907863952,5.61908528877278,4.7440249247379,0.555636930426368,0.00373155371948668,0.0382450898991532
"16680","13",36616226,36617143,918,"*",4.09550042062612,4.60052600346271,3.31174164549055,0.738174491416496,0.00373165025439907,0.0382450898991532
"16681","X",41468544,41469044,501,"*",3.79018975568761,2.89895273962777,4.33699619291775,-0.823619113945531,0.00373189858182292,0.0382450898991532
"16682","15",78958155,78958655,501,"*",2.61068383137859,0.435685372252249,3.44139175949579,-1.12921971853319,0.0037321276558687,0.0382450898991532
"16683","3",181715392,181715892,501,"*",2.60500279000813,3.40054539266201,0.685086995558107,1.12995588005034,0.00373238858370154,0.0382450898991532
"16684","20",22575334,22575834,501,"*",8.59732923663348,8.79371118096762,8.36993922236968,0.342344752566563,0.00373253885746545,0.0382450898991532
"16685","3",184914662,184915162,501,"*",3.14579512981677,1.82022940269451,3.82477501167101,-1.03574092772828,0.00373260873996754,0.0382450898991532
"16686","20",43955357,43955857,501,"*",8.85900927559283,9.05401847598062,8.63345865259718,0.337384625000145,0.00373393451137759,0.0382552800010145
"16687","17",73329420,73329920,501,"*",3.41232582487368,4.00375615164693,2.39274652763461,0.945537435707737,0.00373405080415616,0.0382552800010145
"16688","17",49692641,49693141,501,"*",4.67991347544719,5.10439527653988,4.07587484719407,0.621361775028975,0.00373554281008,0.0382677447743093
"16689","10",89832185,89832685,501,"*",3.16708219843215,3.81504633185972,1.95966966303744,1.00388232298766,0.0037357151612586,0.0382677447743093
"16690","11",56122646,56123146,501,"*",3.09989299659632,3.8110714253518,1.63737463938965,1.05207295774309,0.00373945478712956,0.0383037574294845
"16691","2",38462289,38462789,501,"*",7.88455482584122,8.09348717279519,7.64015601109483,0.356526119401821,0.00374206495617145,0.0383281972786027
"16692","10",126421661,126422161,501,"*",8.57959132758681,8.35738122695261,8.77209964988041,-0.332981153347058,0.00374290118935277,0.0383322208635426
"16693","7",44177490,44177990,501,"*",6.21443546125693,5.83672971480337,6.51349184142522,-0.456542576353424,0.00374290622769989,0.0383322208635426
"16694","1",172112520,172113020,501,"*",4.18156043679129,3.37516459324166,4.6957497996246,-0.749482529913223,0.00374344922413924,0.0383349325408442
"16695","1",79134458,79134958,501,"*",3.23025863088903,3.92273749314001,1.84921940665776,1.02306108836413,0.00374376262281884,0.0383349325408442
"16696","4",46065577,46066077,501,"*",4.81131977844749,5.22788341235229,4.22330015671877,0.599772140914637,0.00374384371425693,0.0383349325408442
"16697","15",75945880,75946380,501,"*",3.62861244724138,4.2125536416844,2.63167203523641,0.886170762274804,0.00374442476423041,0.0383385859042524
"16698","3",194302350,194302850,501,"*",4.77019269032662,5.20083450336954,4.15350591508228,0.612069898725125,0.00374494864835194,0.0383416535528178
"16699","12",65656863,65657363,501,"*",8.05272395105646,8.28854572403064,7.77067593183133,0.388989910026725,0.00374560871086045,0.0383461149764226
"16700","15",69154658,69155158,501,"*",6.96898320917305,6.62749789092052,7.24491001177539,-0.427045181241518,0.00374614209492777,0.0383492790577642
"16701","2",134839951,134840451,501,"*",2.90452456083978,3.67938620745336,1.11353637301328,1.09589289382783,0.00374655944976648,0.0383494657393322
"16702","2",98617163,98617663,501,"*",3.04220988960493,1.43161482393336,3.78424779631816,-1.08460243018752,0.00374660897283734,0.0383494657393322
"16703","20",6714388,6714888,501,"*",5.30670285556044,5.68171964888035,4.79859770554147,0.537143113764519,0.00374874060100964,0.0383689873476265
"16704","5",168047270,168047770,501,"*",5.58601820388592,5.93813555871678,5.11921752850985,0.533115533206001,0.00374979564919922,0.0383774883019516
"16705","16",53689575,53690075,501,"*",3.00757554008907,1.49112426535772,3.73043963569202,-1.07145749574583,0.00375193892397881,0.038395135637309
"16706","12",129538883,129539383,501,"*",6.87222598006317,7.13557299430626,6.54982884551806,0.418881957323499,0.00375196911496908,0.038395135637309
"16707","16",19517316,19517816,501,"*",6.78438303196403,7.03497199386717,6.48092408767112,0.406046249341561,0.00375382489486592,0.03841182716086
"16708","1",65176321,65176821,501,"*",5.77457335346257,5.36210634877566,6.094956950352,-0.481522854561947,0.00375447070499482,0.0384161361494197
"16709","15",90265383,90265883,501,"*",7.93689171906367,7.67727202895066,8.15684009989935,-0.367768035858407,0.00375591890547121,0.0384286542726404
"16710","16",2501140,2501640,501,"*",6.79226852055508,7.05027324713389,6.47785221845738,0.401777696331243,0.00375960124123226,0.038464028066941
"16711","11",110728484,110728984,501,"*",2.84595803404881,1.19291427581986,3.5961626657515,-1.10570118779216,0.00376078609693196,0.038473847738573
"16712","X",66915536,66916036,501,"*",3.01075777573356,3.68397369380053,1.7080918127037,1.03930737364715,0.00376184293717978,0.0384822340611342
"16713","5",111863749,111864249,501,"*",3.61308152552088,4.19896244363965,2.61032276013021,0.886069495362446,0.0037622773548909,0.0384822340611342
"16714","1",216929798,216930298,501,"*",7.1199101951637,7.35875082127136,6.83352863515602,0.392150406390842,0.00376246642941374,0.0384822340611342
"16715","4",15420674,15421174,501,"*",3.61536331378615,4.17011023977333,2.7023890359056,0.886465281150851,0.0037625062432402,0.0384822340611342
"16716","6",10030902,10031402,501,"*",3.81006774416189,4.34883342536624,2.94039484321622,0.854679795833538,0.0037629490908579,0.038484461035827
"16717","10",76343,76843,501,"*",4.9193274821128,5.34379758224992,4.31531272270868,0.599886105613099,0.00376738386099315,0.0385275115216646
"16718","15",99909842,99910342,501,"*",4.51856666073956,3.85620275696469,4.97080134604223,-0.680344177223688,0.00376943264555075,0.0385461578070382
"16719","7",17986765,17987265,501,"*",6.40662251471463,6.03752496145489,6.70026765446293,-0.458090990423693,0.00377006643561436,0.0385503330163143
"16720","7",141231412,141231912,501,"*",6.45869183041278,6.73951856047259,6.1096569325479,0.437042576169604,0.00377040992901388,0.0385515395122221
"16721","8",16077400,16077900,501,"*",3.90756937327767,4.41725311611324,3.11236601692979,0.798024979114557,0.00377105195667827,0.0385557981227082
"16722","3",136266395,136266895,501,"*",6.79127993840531,7.07350056656066,6.44008544163451,0.450609836162529,0.00377200327701969,0.0385632182892436
"16723","2",237255135,237255635,501,"*",5.23562383484858,5.63895432220955,4.67379415938449,0.585812146066812,0.00377312371128505,0.0385707371312738
"16724","5",15746817,15747317,501,"*",3.58222011266946,4.16086929934007,2.60099596384124,0.875723049207649,0.00377318995182105,0.0385707371312738
"16725","10",8306299,8306799,501,"*",5.80597258617077,6.12359830441865,5.39807732472235,0.474984316828813,0.00377465729575596,0.0385834297140716
"16726","8",60391786,60392286,501,"*",3.18075867569232,1.86039568998084,3.85843903806852,-1.01788543887257,0.00377497153160178,0.0385843347542495
"16727","2",50557205,50558181,977,"*",4.96528210143115,5.36523818610856,4.4100175471093,0.57492629014101,0.00377592818636785,0.0385918055171324
"16728","13",97109788,97110288,501,"*",8.56426629434413,8.77425051397205,8.31842601252211,0.352696475083,0.00377651486731387,0.0385954943021427
"16729","1",1554788,1555288,501,"*",5.98574351768075,6.29927414159534,5.58459408815193,0.46629041322068,0.00377731807277792,0.0386013953664874
"16730","9",26159937,26160437,501,"*",3.18004344050884,1.81454125745803,3.86880629144167,-1.02149206523677,0.00377843438575775,0.0386104952612297
"16731","4",138034812,138035312,501,"*",6.62059907834839,6.88400838038952,6.29810845642446,0.421086343217888,0.00377950853580574,0.0386191632457281
"16732","9",111599155,111599655,501,"*",7.32590060145029,7.56754542791732,7.03547377113094,0.392857460963841,0.00378016005551247,0.0386235119991813
"16733","20",50810004,50810504,501,"*",5.44029364819857,4.93855396832617,5.81184735066954,-0.5313847824886,0.00378105701009396,0.0386303677960702
"16734","3",115658237,115658737,501,"*",7.6937742861064,7.92738169910818,7.41489096937787,0.382718031679748,0.00378525670373503,0.0386709642379068
"16735","8",135888078,135888578,501,"*",4.96734256632022,5.39934973491143,4.34782991006819,0.6020043121389,0.00378551239594319,0.0386712655025788
"16736","5",40220315,40220815,501,"*",3.31076851319762,2.08376450905131,3.96410036003933,-0.976490838631562,0.00378603385362901,0.0386724618201007
"16737","11",96782584,96783084,501,"*",4.32284675647765,3.5591673675943,4.81957264556011,-0.728644296890287,0.00378608192353108,0.0386724618201007
"16738","8",46125411,46125911,501,"*",5.96561827181562,6.28267306373924,5.55866654032086,0.481140659085336,0.003786934459922,0.0386786958704494
"16739","5",15383409,15383909,501,"*",4.58630066684292,5.02069399143564,3.96182959246977,0.640668153981443,0.00378714473833019,0.0386786958704494
"16740","14",94465673,94466173,501,"*",6.03407858368247,6.33392211790052,5.65511364094827,0.463013917194102,0.00378965090931195,0.0386998530220881
"16741","6",50098081,50098581,501,"*",5.42822730254852,5.771172924557,4.97746551332424,0.524259366698086,0.00378983231223176,0.0386998530220881
"16742","8",102902679,102903179,501,"*",4.69689305726596,4.06061110930102,5.13692155314394,-0.64760437689443,0.00378989540878929,0.0386998530220881
"16743","1",207186418,207186918,501,"*",4.78513911671669,4.18161088142271,5.20937065076381,-0.612838498724846,0.00379060835745486,0.0387048213327222
"16744","16",71037551,71038473,923,"*",3.7028772844121,4.26187721938762,2.77807411864419,0.878661106053201,0.00379164265208978,0.0387130700260371
"16745","13",104817461,104817961,501,"*",2.45202279810124,3.33097530960336,0,1.10989495932243,0.00379232677468953,0.0387177426543668
"16746","12",95224460,95224960,501,"*",5.05218241368855,4.49768796786902,5.45174114437644,-0.572080649449715,0.0037932135072907,0.0387244831469846
"16747","11",5052817,5053317,501,"*",4.01899982538311,3.19879921260555,4.5386794189926,-0.787946657196044,0.00379404180988173,0.0387306263649466
"16748","2",190648496,190648996,501,"*",7.19617999310762,7.4332620905022,6.91232547257033,0.383094679805246,0.00379669968033215,0.0387554444680095
"16749","7",92010187,92010687,501,"*",6.28681819262166,6.57673411491669,5.92360468479967,0.453121045069006,0.00379727741872997,0.0387559924533675
"16750","1",109173837,109174337,501,"*",3.2986609139097,3.94385402661016,2.10123097220753,0.985994254100687,0.00379742720013848,0.0387559924533675
"16751","3",61818351,61818851,501,"*",3.81382269112349,2.90189810793024,4.36818990884915,-0.824939239738688,0.00379760539179996,0.0387559924533675
"16752","2",36408108,36408608,501,"*",4.40402884748616,3.73814378133598,4.85788677832978,-0.679824150663262,0.0037976601596814,0.0387559924533675
"16753","5",143033785,143034285,501,"*",7.60667434175859,7.35273028414138,7.82253840932329,-0.3605499356721,0.00379888538856058,0.0387661820723178
"16754","20",14226200,14226700,501,"*",4.79056121462774,5.23943720513368,4.13544336571055,0.628134893603112,0.00379917845644249,0.038766858693834
"16755","5",95723522,95724022,501,"*",5.48050175257938,5.83717076894727,5.00563639208106,0.534297240615454,0.00379952911801935,0.0387681228862043
"16756","X",48835064,48835564,501,"*",4.17012514178862,4.66164620998209,3.41883873298321,0.725751057195287,0.00379995916394842,0.0387701968697955
"16757","3",97958600,97959100,501,"*",3.36380560753419,3.99650610471365,2.21031255163782,0.952307385918117,0.00380104421777273,0.0387789531170252
"16758","11",134639851,134640351,501,"*",5.31330354741033,4.83279283414798,5.67313519643769,-0.530562055885612,0.00380132177271744,0.0387794705585528
"16759","6",40011836,40012336,501,"*",5.17050619058791,5.54733697980475,4.65904938073564,0.552129190081132,0.00380174838637436,0.0387808222977926
"16760","11",30660048,30661027,980,"*",3.9343523093057,4.45991350501204,3.09915552023555,0.797830763317247,0.00380190796400873,0.0387808222977926
"16761","11",92693151,92693651,501,"*",5.89367111330487,6.21957056881282,5.47199028905199,0.480531045094988,0.00380224129275901,0.0387819084140263
"16762","1",16420832,16421332,501,"*",3.24572203159514,1.93701388830589,3.92046993368213,-0.996634921098336,0.00380293245454851,0.038786643990258
"16763","12",117785223,117785723,501,"*",2.64454275305207,3.44095690160176,0.718889505277008,1.1184917544344,0.0038032588330744,0.0387876587475234
"16764","12",66107379,66107879,501,"*",6.72466328359301,6.98402753930111,6.4082229667525,0.404009394472422,0.00380391851948108,0.0387920724322028
"16765","11",102733181,102733681,501,"*",7.06243678836194,7.313383069651,6.75845306756124,0.399277150199187,0.00380432014784721,0.0387938540910029
"16766","13",44364543,44365043,501,"*",7.33301080666592,7.55666992015903,7.06820116130198,0.370908641423899,0.00380552795564241,0.0388038559132002
"16767","2",209734749,209735249,501,"*",3.64305178591098,4.22895290485935,2.64023226166434,0.85806502866376,0.00380872539858452,0.03883414306025
"16768","12",90497915,90498415,501,"*",3.64558656617805,4.21723392055569,2.68481017008172,0.863428336840498,0.0038093941405118,0.0388386452453254
"16769","3",172148250,172148750,501,"*",5.11312801681013,5.4849411078776,4.6109130575723,0.556094077430131,0.0038101492882713,0.038842865774198
"16770","9",123562912,123563412,501,"*",7.35125734214625,7.07179961358153,7.58526728793002,-0.378893619220192,0.0038102625149645,0.038842865774198
"16771","15",85691469,85691969,501,"*",2.92147780360585,1.37304355664132,3.65102543595516,-1.07653209582189,0.00381245547472184,0.0388617806330208
"16772","6",133874522,133875022,501,"*",3.01277803890939,3.74777500934542,1.43761856315519,1.06549778553585,0.0038127186968245,0.0388617806330208
"16773","2",66405290,66405790,501,"*",2.23292253834387,3.14898229348866,0,1.02008834916662,0.00381279990733197,0.0388617806330208
